1, 2014, 变形金刚4：绝迹重生, 197509
2, 2014, 心花路放, 116971
3, 2014, 西游记之大闹天宫, 104343
4, 2014, 智取威虎山（3D）, 88135
5, 2014, 星际穿越, 75354
6, 2014, X战警：逆转未来, 72229
7, 2014, 美国队长2, 71995
8, 2014, 猩球崛起2：黎明之战, 70784
9, 2014, 爸爸去哪儿, 69597
10, 2014, 分手大师, 66495
11, 2014, 后会无期, 62857
12, 2014, 匆匆那年, 60350
13, 2014, 银河护卫队, 59542
14, 2014, 超凡蜘蛛侠2, 58539
15, 2014, 澳门风云, 52463
16, 2014, 小时代3：刺金时代, 52131
17, 2014, 一步之遥, 51107
18, 2014, 哥斯拉, 48126
19, 2014, 霍比特人：史矛革之战, 46259
20, 2014, 同桌的妳, 45557
21, 2014, 敢死队3, 45190
22, 2014, 极品飞车, 41154
23, 2014, 京城81号, 41149
24, 2014, 明日边缘, 40630
25, 2014, 北京爱情故事, 40537
26, 2014, 驯龙高手2, 40301
27, 2014, 白发魔女传之明月天国, 38905
28, 2014, 忍者神龟：变种时代, 38520
29, 2014, 亲爱的, 34286
30, 2014, 神偷奶爸2, 32375
31, 2014, 机械战警, 31478
32, 2014, 窃听风云3, 30816
33, 2014, 冰雪奇缘, 29817
34, 2014, 沉睡魔咒, 29614
35, 2014, 归来, 29138
36, 2014, 微爱之渐入佳境, 28565
37, 2014, 超体, 27706
38, 2014, 催眠大师, 27376
39, 2014, 马达加斯加的企鹅, 25197
40, 2014, 熊出没之夺宝熊兵, 24786
41, 2014, 里约大冒险2, 24239
42, 2014, 撒娇女人最好命, 22865
43, 2014, 一生一世, 22781
44, 2014, 老男孩之猛龙过江, 20871
45, 2014, 闺蜜, 20459
46, 2014, 痞子英雄2：黎明升起, 20370
47, 2014, 太平轮：乱世浮生, 19867
48, 2014, 单身男女2, 19842
49, 2014, 四大名捕大结局, 19223
50, 2014, 暴力街区, 18731
51, 2014, 黄飞鸿之英雄有梦, 18204
52, 2014, 一触即发, 16058
53, 2014, 我的早更女友, 16028
54, 2014, 移动迷宫, 14986
55, 2014, 重生之门, 14262
56, 2014, 安德的游戏, 13870
57, 2014, 前任攻略, 12961
58, 2014, 超验骇客, 12582
59, 2014, 天才眼镜狗, 12156
60, 2014, 十万个冷笑话, 11953
61, 2014, 狂怒, 11829
62, 2014, 一个人的武林, 11769
63, 2014, 不惧风暴, 11024
64, 2014, 魔警, 10831
65, 2014, 空中营救, 10525
66, 2014, 白日焰火, 10256
67, 2014, 临时同居, 10104
68, 2014, 庞贝末日, 9753
69, 2014, 反贪风暴, 9530
70, 2014, 绣春刀, 9339
71, 2014, 喜羊羊与灰太狼之飞马奇遇记, 8715
72, 2014, 整容日记, 8429
73, 2014, 宙斯之子：赫拉克勒斯, 8251
74, 2014, 六福喜事, 8078
75, 2014, 救火英雄, 7712
76, 2014, 分歧者：异类觉醒, 7643
77, 2014, 触不可及, 7588
78, 2014, 雪国列车, 7462
79, 2014, 英雄之战, 7450
80, 2014, 露水红颜, 6587
81, 2014, 赛尔号大电影4：圣魔之战, 6231
82, 2014, 神秘世界历险记2, 6230
83, 2014, 盗马记, 6220
84, 2014, 秦时明月大电影之龙腾万里, 5985
85, 2014, 神笔马良, 5836
86, 2014, 龙之谷：破晓奇兵, 5753
87, 2014, 别惹我, 5640
88, 2014, 脱轨时代, 5440
89, 2014, 黄金时代, 5149
