1, 2002, 英雄, 25000
2, 2002, 指环王1：护戒使者, 5620
3, 2002, 哈利·波特与魔法石, 5600
4, 2002, 星战前传2：克隆人的进攻, 4500
5, 2002, 蜘蛛侠, 4100
6, 2002, 风语者, 2871
7, 2002, 天脉传奇, 2600
8, 2002, 碟中谍2, 2500
9, 2002, 天下无双, 2300
10, 2002, 河东狮吼, 2200
11, 2002, 周渔的火车, 2000
12, 2002, 侏罗纪公园3, 1750
13, 2002, 精灵鼠小弟2, 1704
14, 2002, 临时特工, 1700
15, 2002, 暗流, 1700
16, 2002, 燕尾服, 1600
17, 2002, 嫁个有钱人, 1530
18, 2002, 宇宙追缉令, 1220
19, 2002, 和你在一起, 1200
20, 2002, 我爱你, 1000
21, 2002, 浩劫惊魂, 1000
22, 2002, 公主日记, 925
23, 2002, 寻枪, 900
24, 2002, 决战猩球, 861
25, 2002, 绿芥刑警, 800
26, 2002, 缘分天注定, 753
27, 2002, 一见钟情, 700
28, 2002, 冲出亚马逊, 700
29, 2002, 怪物史莱克, 675
30, 2002, 烟雨红颜, 600
31, 2002, 冰河世纪, 535
32, 2002, 致命追踪, 500
33, 2002, 男人百分百, 391
34, 2002, 苹果的滋味, 300
35, 2002, 天荒情未老, 300
36, 2002, 美丽的大脚, 260
37, 2002, 首席执行官, 230
38, 2002, 致命的一击, 212
39, 2002, 我的美丽乡愁, 200
40, 2002, 黑水仙, 200
41, 2002, 小城之春, 150
42, 2002, 天使不寂寞, 130
43, 2002, 手足情, 120
44, 2002, 停不了的爱, 120
45, 2002, 假装没感觉, 95
46, 2002, 嘎达梅林, 70
47, 2002, 二十五个孩子一个爹, 62
48, 2002, 秋天的流星雨, 50
49, 2002, 真情三人行, 30
