1, 2005, 无极, 17500
2, 2005, 金刚, 10231
3, 2005, 神话, 9700
4, 2005, 哈利波特与火焰杯, 9400
5, 2005, 七剑, 8345
6, 2005, 星球大战前传3：西斯的复仇, 7554
7, 2005, 头文字D, 6300
8, 2005, 史密斯行动, 6200
9, 2005, 世界大战, 5300
10, 2005, 情癫大圣, 5000
11, 2005, 韩城攻略, 4100
12, 2005, 国家宝藏, 3600
13, 2005, 佐罗传奇, 3060
14, 2005, 如果·爱, 3000
15, 2005, 千里走单骑, 3000
16, 2005, 马达加斯加, 2820
17, 2005, 翻译风波, 2800
18, 2005, 绝密飞行, 2800
19, 2005, 任长霞, 2600
20, 2005, 狂蟒之灾2：搜寻血兰, 2540
21, 2005, 蝙蝠侠与罗宾, 2200
22, 2005, 生死牛玉儒, 2000
23, 2005, 神奇4侠, 2000
24, 2005, 三岔口, 1600
25, 2005, 鲨鱼故事, 1600
26, 2005, 凤凰劫, 1500
27, 2005, 极限特工2, 1450
28, 2005, 喜马拉雅星, 1200
29, 2005, 美人依旧, 1000
30, 2005, 孔雀, 1000
31, 2005, 双龙间谍, 950
32, 2005, 帝企鹅日记, 950
33, 2005, 日落之后, 908
34, 2005, 极地特快, 900
35, 2005, 再说一次我爱你, 880
36, 2005, 精武家庭, 846
37, 2005, 一个陌生女人的来信, 800
38, 2005, 猛龙, 800
39, 2005, 童梦奇缘, 784
40, 2005, 暖秋, 660
41, 2005, 圣战士, 650
42, 2005, 小丑奇兵, 650
43, 2005, 长恨歌, 600
44, 2005, 黑社会, 600
45, 2005, 怪物, 600
46, 2005, 我要飞上天, 600
47, 2005, 导盲犬小Q, 600
48, 2005, 千杯不醉, 579
49, 2005, 地铁惊魂, 550
50, 2005, 外出, 520
51, 2005, 情人结, 512
52, 2005, 七夜, 500
53, 2005, 疑神疑鬼, 450
54, 2005, 漫长的婚约, 420
55, 2005, 一线声机, 407
56, 2005, 做头, 400
57, 2005, 青红, 400
58, 2005, 逃之夭夭, 400
59, 2005, 幸福终点站, 383
60, 2005, 借兵, 350
61, 2005, 异度空间, 312
62, 2005, 为了胜利, 300
63, 2005, 红孩儿大话火焰山, 250
64, 2005, 瘦身, 230
65, 2005, 世界, 200
66, 2005, 独自等待, 200
67, 2005, 蜂机, 200
68, 2005, 温布尔登, 200
69, 2005, 36警局, 178
70, 2005, 诅咒, 175
71, 2005, 后备甜心, 175
72, 2005, 城市别动队, 153
73, 2005, 狂飙战警, 150
74, 2005, 煎炸三宝, 140
75, 2005, 我的野蛮女老师, 140
76, 2005, 雷鸟惊航, 120
77, 2005, 破釜沉舟, 111
78, 2005, 虫不知, 110
79, 2005, 公主复仇记, 107
80, 2005, 查理和巧克力工厂, 100
81, 2005, 丘吉尔的好莱坞生涯, 100
82, 2005, 哭泣的拳头, 100
83, 2005, 不死情谜, 95
84, 2005, 逃逃碰着黑, 85
85, 2005, 姚明年, 80
86, 2005, 囚车驶向圣地, 77
87, 2005, 银饰, 71
88, 2005, 总统浪漫史, 70
89, 2005, 铁血昆仑关, 62
90, 2005, 隐面人, 60
91, 2005, 青春爱人事件, 50
92, 2005, 妃子笑, 50
93, 2005, 尼罗河恋人, 50
94, 2005, 红颜, 46
95, 2005, 布达拉宫, 40
96, 2005, 风起云涌, 32
97, 2005, 姐姐词典, 30
98, 2005, 挚爱, 26
99, 2005, 终极挑战, 20
100, 2005, 电影往事, 14
101, 2005, 秋雨, 3
