1, 2006, 满城尽带黄金甲, 29100
2, 2006, 夜宴, 13000
3, 2006, 达芬奇密码, 10583
4, 2006, 霍元甲, 10500
5, 2006, 宝贝计划, 9400
6, 2006, 碟中谍3, 8120
7, 2006, 伤城, 7430
8, 2006, 海神号, 6883
9, 2006, 墨攻, 6700
10, 2006, 博物馆奇妙夜, 6484
11, 2006, 纳尼亚传奇, 6100
12, 2006, 超人归来, 6238
13, 2006, 加菲猫2之双猫记, 5673
14, 2006, 南极大冒险, 5547
15, 2006, 龙虎门, 4900
16, 2006, 冰河世纪2：冰川融解, 3631
17, 2006, 云水谣, 3600
18, 2006, 非常人贩2, 3038
19, 2006, 迈阿密风云, 3000
20, 2006, 疯狂的石头, 2534
21, 2006, 东京审判, 2400
22, 2006, 来电惊魂, 2375
23, 2006, 防火墙, 2244
24, 2006, 世贸中心, 2250
25, 2006, 一级戒备, 2235
26, 2006, 赛车总动员, 2150
27, 2006, X战警：背水一战, 2100
28, 2006, 决战帝国, 1624
29, 2006, 大电影, 1600
30, 2006, 丛林大反攻, 1570
31, 2006, 撒哈拉骑兵, 1400
32, 2006, 卧虎, 1300
33, 2006, 野蛮秘笈, 1250
34, 2006, 春田花花同学会, 1200
35, 2006, 双层公寓, 1200
36, 2006, 大道如天, 1150
37, 2006, 空中决战, 1065
38, 2006, 第601个电话, 1053
39, 2006, 战鸽快飞, 1049
40, 2006, 神秘群岛, 1005
41, 2006, 侠盗魅影, 1000
42, 2006, 章鱼东河惊魂, 1000
43, 2006, 生死倒计时, 950
44, 2006, 雏菊, 930
45, 2006, 天生一对, 830
46, 2006, 我的长征, 800
47, 2006, 理发师, 780
48, 2006, 天狗, 680
49, 2006, 一球成名, 678
50, 2006, 爱·在路上, 600
51, 2006, 赛场大反攻, 550
52, 2006, 购物狂, 520
53, 2006, 好奇害死猫, 500
54, 2006, 真水无香, 493
55, 2006, 雾都孤儿, 451
56, 2006, 西岳奇童, 400
57, 2006, 魔比斯环, 365
58, 2006, 玉战士, 360
59, 2006, 黑帮暴徒, 330
60, 2006, 左麟右李, 320
61, 2006, 妄想, 318
62, 2006, 面纱, 302
63, 2006, 海洋朋友, 300
64, 2006, 战神再现, 300
65, 2006, 天亮以后不分手, 250
66, 2006, 致命温柔, 242
67, 2006, 无影剑, 230
68, 2006, 伯爵夫人, 220
69, 2006, 伊莎贝拉, 210
70, 2006, 血战到底, 200
71, 2006, 脊梁, 198
72, 2006, 喜马拉雅王子, 400
73, 2006, 天行者, 200
74, 2006, 三分钟先生, 350
75, 2006, 看上去很美, 156
76, 2006, 生死托付, 150
77, 2006, 上海伦巴, 150
78, 2006, 痴男怨女, 150
79, 2006, 野人传奇, 150
80, 2006, 父子, 185
81, 2006, 图雅的婚事, 200
82, 2006, 圆明园, 544
83, 2006, 茶色生香, 129
84, 2006, 无穷动, 120
85, 2006, 白色星球, 300
86, 2006, 狗狗心事, 118
87, 2006, 殷雪梅, 105
88, 2006, 浅蓝深蓝, 100
89, 2006, 爱心, 100
90, 2006, 芳香之旅, 100
91, 2006, 虎女龙驹, 100
92, 2006, 人鱼朵朵, 100
93, 2006, 女人，女人, 96
94, 2006, 别惹蚂蚁, 100
95, 2006, 爱上爱, 75
96, 2006, 我要成名, 115
97, 2006, 阿司匹林, 65
98, 2006, 不能忘却的长征, 60
99, 2006, 魔鬼天使, 60
100, 2006, 求偶二人组, 49
101, 2006, 新街口, 40
102, 2006, 租期, 39
103, 2006, 梦想照进现实, 40
104, 2006, 网络少年, 37
105, 2006, 又见梅兰芳, 31
106, 2006, 我们俩, 30
107, 2006, 三峡好人, 30
108, 2006, 恋爱地图, 30
109, 2006, 幸运搏击, 74
110, 2006, 爱的是你, 22
111, 2006, 别爱陌生人, 17
112, 2006, 生死速递, 17
113, 2006, 泥鳅也是鱼, 13
114, 2006, 十日天堂, 13
115, 2006, 情暖万家, 600
116, 2006, 天使的翅膀, 10
117, 2006, 塔克拉玛干, 10
