1, 2001, 珍珠港, 10500
2, 2001, 大腕, 4300
3, 2001, 特务迷城, 4000
4, 2001, 我的兄弟姐妹, 2300
5, 2001, 木乃伊2, 2300
6, 2001, 垂直极限, 2300
7, 2001, 蜀山传, 2000
8, 2001, 兵临城下, 1700
9, 2001, 尖峰时刻2, 1700
10, 2001, 剑鱼行动, 1700
11, 2001, 古墓丽影, 1400
12, 2001, 霹雳娇娃, 1400
13, 2001, 红磨坊, 1200
14, 2001, 庭院里的女人, 1000
15, 2001, 浪漫樱花, 1000
16, 2001, 生命的证据, 1000
17, 2001, 神秘拼图, 1000
18, 2001, 佐罗的面具, 1000
19, 2001, 刮痧, 800
20, 2001, 雷霆战警, 800
21, 2001, 拜见岳父大人, 800
22, 2001, 紫日, 600
23, 2001, 谁说我不在乎, 600
24, 2001, 小鸡快跑, 600
25, 2001, 英雄无语, 500
26, 2001, 第一次的亲密接触, 500
27, 2001, 地上最强, 500
28, 2001, 绝对情感, 400
29, 2001, 流星语, 400
30, 2001, 小虎斑斑, 100
