1, 2009, 2012, 46597
2, 2009, 变形金刚2, 42290
3, 2009, 建国大业, 41922
4, 2009, 十月围城, 29327
5, 2009, 三枪拍案惊奇, 26062
6, 2009, 赤壁(下), 25857
7, 2009, 风声, 21630
8, 2009, 南京！南京！, 17208
9, 2009, 哈利波特与混血王子, 15635
10, 2009, 冰川时代3, 15260
11, 2009, 特种部队, 13076
12, 2009, 博物馆奇妙夜2, 12132
13, 2009, 终结者2018, 11232
14, 2009, 疯狂的赛车, 10856
15, 2009, 游龙戏凤, 10220
16, 2009, 大内密探灵灵狗, 9940
17, 2009, 非常完美, 9400
18, 2009, 飞屋环游记, 9076
19, 2009, 窃听风云, 8660
20, 2009, 花木兰, 8322
21, 2009, X战警前传：金刚狼, 7889
22, 2009, 喜羊羊与灰太狼之牛气冲天, 7599
23, 2009, 麦兜响当当, 7060
24, 2009, 刺陵, 6775
25, 2009, 动物总动员, 6335
26, 2009, 七龙珠, 6215
27, 2009, 风云2, 5953
28, 2009, 星际迷航, 5855
29, 2009, 玩命快递3, 5845
30, 2009, 行动目标希特勒, 5650
31, 2009, 贫民窟的百万富翁, 5370
32, 2009, 机器侠, 5154
33, 2009, 就是这样, 4826
34, 2009, 阿童木, 4545
35, 2009, 气喘吁吁, 4070
36, 2009, 家有喜事2009, 3540
37, 2009, 马达加斯加2：逃往非洲, 3400
38, 2009, 怪兽大战外星人, 3220
39, 2009, 神秘代码, 3183
40, 2009, 赛车风云, 3015
41, 2009, 骑劫地下铁, 3015
42, 2009, 豚鼠特攻队, 2655
43, 2009, 东邪西毒:终极版, 2650
44, 2009, 时空穿越者, 2604
45, 2009, 逃亡鳄鱼岛, 2260
46, 2009, 白银帝国, 2230
47, 2009, 超级女特工, 2200
48, 2009, 奇异家族, 2160
49, 2009, 倔强萝卜, 2135
50, 2009, 海角七号, 2065
51, 2009, 窈窕绅士, 2025
52, 2009, 铁人, 2024
53, 2009, 熊猫大侠, 1999
54, 2009, 孤胆义侠, 1990
55, 2009, 金钱帝国, 1890
56, 2009, 爱得起, 1890
57, 2009, 黑皮书, 1793
58, 2009, 国家要案, 1585
59, 2009, 扑克王, 1479
60, 2009, 澳洲乱世情, 1460
61, 2009, 寻找成龙, 1435
62, 2009, 高考1977, 1390
63, 2009, 护宝娇娃, 1380
64, 2009, 高兴, 1370
65, 2009, 非常主播, 1362
66, 2009, 午夜出租车, 1290
67, 2009, 第九区, 1270
68, 2009, 追影, 1220
69, 2009, 特工008, 1210
70, 2009, 夜·店, 1190
71, 2009, 暮光之城, 1150
72, 2009, 斗牛, 1110
73, 2009, 狼灾记, 1020
74, 2009, 沂蒙六姐妹, 1010
75, 2009, 伯纳德行动, 987
76, 2009, 熊猫回家路, 960
77, 2009, 麦田, 940
78, 2009, 火星没事, 935
79, 2009, 一夜迷情, 935
80, 2009, 拉贝日记, 930
81, 2009, 海云台, 855
82, 2009, 红河, 840
83, 2009, 马兰花, 795
84, 2009, 恋爱前规则, 730
85, 2009, 完美新娘, 620
86, 2009, 机动部队-同袍, 610
87, 2009, 哆啦A梦：大雄与绿巨人传, 590
88, 2009, 惊天动地, 580
89, 2009, 爱有来生, 484
90, 2009, 仙境之桥, 470
91, 2009, 秋喜, 455
92, 2009, 齐天大圣前传, 450
93, 2009, 真爱之吻, 450
94, 2009, 十个约定, 440
95, 2009, 神兵小将, 400
96, 2009, 隋朝来客, 325
97, 2009, 第一军规, 315
98, 2009, 超能少年之烈维塔任务, 300
99, 2009, 袁崇焕, 300
100, 2009, 保持爱你, 300
101, 2009, 亲密, 298
102, 2009, 乐火男孩, 250
103, 2009, 战无双, 242
104, 2009, 我的唐朝兄弟, 211
105, 2009, 麋鹿王, 210
106, 2009, 台北飘雪, 180
107, 2009, 回路, 180
108, 2009, 七天爱上你, 153
109, 2009, 欠我十万零五千, 130
110, 2009, 夜玫瑰, 120
111, 2009, 精灵女孩小卓玛, 117
112, 2009, 男生贾里新传, 116
113, 2009, 二十四城记, 110
114, 2009, 我的女友是机器人, 110
115, 2009, 天下第一串, 102
116, 2009, 跳出去, 100
117, 2009, 谁主名花, 100
118, 2009, 玛丽和幼犬的故事, 100
119, 2009, 爱情故事, 90
120, 2009, 盗版猫, 88
121, 2009, 声梦奇缘, 65
122, 2009, 堂吉诃德外传, 65
123, 2009, 喊过岭的故事, 56
124, 2009, 袁隆平, 56
125, 2009, 车票, 40
126, 2009, 寻找尘微, 35
127, 2009, 羊肉泡馍麻辣烫, 10
