1, 2011, 变形金刚3, 109520
2, 2011, 功夫熊猫2, 61085
3, 2011, 金陵十三钗, 59230
4, 2011, 龙门飞甲, 54055
5, 2011, 加勒比海盗4, 46670
6, 2011, 哈利波特与死亡圣器(下), 41305
7, 2011, 建党伟业, 41196
8, 2011, 失恋33天, 35165
9, 2011, 特种部队2：眼镜蛇的逆袭, 33429
10, 2011, 蓝精灵, 25985
11, 2011, 速度与激情5, 25770
12, 2011, 洛杉矶之战, 22413
13, 2011, 窃听风云2, 21730
14, 2011, 新少林寺, 21030
15, 2011, 白蛇传说, 20340
16, 2011, 猩球崛起, 20320
17, 2011, 将爱情进行到底, 20280
18, 2011, 武林外传, 18310
19, 2011, 画壁, 18096
20, 2011, 武侠, 17515
21, 2011, 最强囍事2011, 16440
22, 2011, 关云长, 15897
23, 2011, 鸿门宴, 15290
24, 2011, 喜羊羊与灰太狼3, 14820
25, 2011, 铁甲钢拳, 14320
26, 2011, 致命伴旅, 14160
27, 2011, 倩女幽魂, 14155
28, 2011, 里约大冒险, 13845
29, 2011, 丁丁历险记：独角兽的秘密, 13225
30, 2011, 白鹿原, 12975
31, 2011, 创战纪, 12840
32, 2011, 纳尼亚传奇3, 12650
33, 2011, 夺命深渊, 11895
34, 2011, 关键第四号, 11435
35, 2011, 亲密敌人, 11039
36, 2011, 财神客栈, 10377
37, 2011, 雷神, 9815
38, 2011, 单身男女, 9615
39, 2011, 美国队长, 9615
40, 2011, 孤岛惊魂, 9000
41, 2011, 杨善洲, 8025
42, 2011, 东成西就2011, 7885
43, 2011, 赛车总动员2, 7875
44, 2011, 惊天战神, 7779
45, 2011, 战国, 7765
46, 2011, 绿灯侠, 7300
47, 2011, 源代码, 7190
48, 2011, 观音山, 6930
49, 2011, 全球热恋, 6730
50, 2011, 我知女人心, 6690
51, 2011, 飞天, 6420
52, 2011, 狂暴飞车, 6320
53, 2011, 辛亥革命, 6228
54, 2011, 最爱, 5760
55, 2011, 天际浩劫, 5725
56, 2011, 永无止境, 5025
57, 2011, 神奇侠侣, 4970
58, 2011, 大武生, 4920
59, 2011, 美少女特攻队, 4775
60, 2011, 熊猫总动员, 4540
61, 2011, 赛尔号, 4345
62, 2011, 倾城之泪, 4240
63, 2011, 女巫季节, 3892
64, 2011, 驱魔者, 3800
65, 2011, 杨门女将之军令如山, 3750
66, 2011, 雪花秘扇, 3555
67, 2011, 洛克王国！圣龙骑士, 3340
